1.887842	3.073794	
12.028940	12.997064	
16.022452	16.796951	
18.902621	19.217261	
20.475822	21.105103	
1.137546	1.742623	
7.139914	7.890210	
12.513002	13.263298	
14.158813	14.836500	
16.288686	17.256810	
19.628713	20.354806	
1.665921	2.507838	
4.511228	4.911830	
14.174363	14.855062	
18.075703	18.595183	
19.722354	20.600098	
1.397224	2.131662	
12.449624	13.130323	
14.174363	14.867897	
16.121816	16.796951	
19.722354	20.475822	
